district,population_2011_est,centroid_lat,centroid_lon,timestamp,temperature_c,relative_humidity_pct,wind_speed_ms,solar_radiation_wm2,apparent_temp_c
Ganjam,3116853,19.5608,84.5585,2026-08-30T00:00,26.0,94,3.4,0.0,32.1
Ganjam,3116853,19.5608,84.5585,2026-08-30T01:00,25.7,93,5.6,0.0,31.2
Ganjam,3116853,19.5608,84.5585,2026-08-30T02:00,25.7,92,4.6,0.0,31.3
Ganjam,3116853,19.5608,84.5585,2026-08-30T03:00,26.0,90,2.8,0.0,31.8
Ganjam,3116853,19.5608,84.5585,2026-08-30T04:00,25.8,91,3.5,0.0,31.5
Ganjam,3116853,19.5608,84.5585,2026-08-30T05:00,25.8,91,4.3,0.0,31.3
Ganjam,3116853,19.5608,84.5585,2026-08-30T06:00,26.4,88,2.5,10.0,32.3
Ganjam,3116853,19.5608,84.5585,2026-08-30T07:00,26.8,88,4.8,55.0,32.5
Ganjam,3116853,19.5608,84.5585,2026-08-30T08:00,26.9,88,8.2,118.0,32.2
Ganjam,3116853,19.5608,84.5585,2026-08-30T09:00,27.4,88,7.3,185.0,33.1
Ganjam,3116853,19.5608,84.5585,2026-08-30T10:00,28.1,86,5.6,274.0,34.3
Ganjam,3116853,19.5608,84.5585,2026-08-30T11:00,28.3,86,8.9,312.0,34.3
Ganjam,3116853,19.5608,84.5585,2026-08-30T12:00,28.8,81,11.9,396.0,33.9
Ganjam,3116853,19.5608,84.5585,2026-08-30T13:00,29.0,78,10.0,357.0,34.1
Ganjam,3116853,19.5608,84.5585,2026-08-30T14:00,29.0,77,8.2,288.0,34.2
Ganjam,3116853,19.5608,84.5585,2026-08-30T15:00,28.6,80,8.0,211.0,34.1
Ganjam,3116853,19.5608,84.5585,2026-08-30T16:00,28.6,81,6.4,180.0,34.4
Ganjam,3116853,19.5608,84.5585,2026-08-30T17:00,27.9,82,6.0,72.0,33.4
Ganjam,3116853,19.5608,84.5585,2026-08-30T18:00,27.3,80,7.2,11.0,32.0
Ganjam,3116853,19.5608,84.5585,2026-08-30T19:00,27.1,80,6.5,0.0,31.9
Ganjam,3116853,19.5608,84.5585,2026-08-30T20:00,27.1,80,6.4,0.0,31.8
Ganjam,3116853,19.5608,84.5585,2026-08-30T21:00,27.0,80,8.9,0.0,31.3
Ganjam,3116853,19.5608,84.5585,2026-08-30T22:00,26.5,83,5.8,0.0,31.4
Ganjam,3116853,19.5608,84.5585,2026-08-30T23:00,26.2,84,6.2,0.0,31.0
Ganjam,3116853,19.5608,84.5585,2026-08-31T00:00,26.0,85,7.8,0.0,30.5
Ganjam,3116853,19.5608,84.5585,2026-08-31T01:00,26.0,86,7.5,0.0,30.6
Ganjam,3116853,19.5608,84.5585,2026-08-31T02:00,25.9,88,3.8,0.0,31.3
Ganjam,3116853,19.5608,84.5585,2026-08-31T03:00,25.3,93,4.6,0.0,30.7
Ganjam,3116853,19.5608,84.5585,2026-08-31T04:00,24.9,94,6.0,0.0,30.0
Ganjam,3116853,19.5608,84.5585,2026-08-31T05:00,25.2,93,3.5,0.0,30.8
Ganjam,3116853,19.5608,84.5585,2026-08-31T06:00,25.3,92,3.1,8.0,30.8
Ganjam,3116853,19.5608,84.5585,2026-08-31T07:00,25.9,93,7.5,75.0,31.3
Ganjam,3116853,19.5608,84.5585,2026-08-31T08:00,26.7,90,6.3,198.0,32.4
Ganjam,3116853,19.5608,84.5585,2026-08-31T09:00,26.5,92,8.1,150.0,32.0
Ganjam,3116853,19.5608,84.5585,2026-08-31T10:00,26.7,91,11.2,225.0,31.8
Ganjam,3116853,19.5608,84.5585,2026-08-31T11:00,26.9,91,9.3,241.0,32.4
Ganjam,3116853,19.5608,84.5585,2026-08-31T12:00,26.9,90,9.4,250.0,32.4
Ganjam,3116853,19.5608,84.5585,2026-08-31T13:00,26.3,90,15.2,261.0,30.5
Ganjam,3116853,19.5608,84.5585,2026-08-31T14:00,26.8,87,14.5,330.0,31.0
Ganjam,3116853,19.5608,84.5585,2026-08-31T15:00,26.5,87,17.3,230.0,30.1
Ganjam,3116853,19.5608,84.5585,2026-08-31T16:00,26.3,86,16.3,149.0,29.9
Ganjam,3116853,19.5608,84.5585,2026-08-31T17:00,25.7,89,11.2,64.0,29.9
Ganjam,3116853,19.5608,84.5585,2026-08-31T18:00,25.1,92,9.0,7.0,29.7
Ganjam,3116853,19.5608,84.5585,2026-08-31T19:00,25.0,92,7.8,0.0,29.7
Ganjam,3116853,19.5608,84.5585,2026-08-31T20:00,24.8,92,9.2,0.0,29.2
Ganjam,3116853,19.5608,84.5585,2026-08-31T21:00,24.9,92,5.6,0.0,29.8
Ganjam,3116853,19.5608,84.5585,2026-08-31T22:00,25.0,92,4.1,0.0,30.2
Ganjam,3116853,19.5608,84.5585,2026-08-31T23:00,24.7,93,4.8,0.0,29.8
Ganjam,3116853,19.5608,84.5585,2026-09-01T00:00,24.8,93,5.0,0.0,29.8
Ganjam,3116853,19.5608,84.5585,2026-09-01T01:00,24.8,92,4.0,0.0,29.9
Ganjam,3116853,19.5608,84.5585,2026-09-01T02:00,24.6,93,4.9,0.0,29.6
Ganjam,3116853,19.5608,84.5585,2026-09-01T03:00,24.4,95,5.0,0.0,29.5
Ganjam,3116853,19.5608,84.5585,2026-09-01T04:00,24.3,96,8.5,0.0,29.0
Ganjam,3116853,19.5608,84.5585,2026-09-01T05:00,24.4,95,6.7,0.0,29.2
Ganjam,3116853,19.5608,84.5585,2026-09-01T06:00,24.7,95,3.3,4.0,30.2
Ganjam,3116853,19.5608,84.5585,2026-09-01T07:00,25.1,95,4.3,37.0,30.8
Ganjam,3116853,19.5608,84.5585,2026-09-01T08:00,26.0,91,7.5,101.0,31.2
Ganjam,3116853,19.5608,84.5585,2026-09-01T09:00,27.7,82,9.4,277.0,32.6
Ganjam,3116853,19.5608,84.5585,2026-09-01T10:00,29.1,75,8.5,589.0,34.2
Ganjam,3116853,19.5608,84.5585,2026-09-01T11:00,30.2,66,9.5,658.0,35.1
Ganjam,3116853,19.5608,84.5585,2026-09-01T12:00,30.8,62,13.0,704.0,35.0
Ganjam,3116853,19.5608,84.5585,2026-09-01T13:00,30.7,61,10.5,616.0,34.5
Ganjam,3116853,19.5608,84.5585,2026-09-01T14:00,30.6,62,11.0,550.0,34.2
Ganjam,3116853,19.5608,84.5585,2026-09-01T15:00,30.1,65,11.0,402.0,33.9
Ganjam,3116853,19.5608,84.5585,2026-09-01T16:00,29.3,70,12.2,242.0,33.0
Ganjam,3116853,19.5608,84.5585,2026-09-01T17:00,28.2,71,11.3,115.0,31.7
Ganjam,3116853,19.5608,84.5585,2026-09-01T18:00,27.5,70,9.3,11.0,30.7
Ganjam,3116853,19.5608,84.5585,2026-09-01T19:00,27.0,71,8.4,0.0,30.3
Ganjam,3116853,19.5608,84.5585,2026-09-01T20:00,26.5,75,7.1,0.0,30.1
Ganjam,3116853,19.5608,84.5585,2026-09-01T21:00,26.0,80,6.0,0.0,30.1
Ganjam,3116853,19.5608,84.5585,2026-09-01T22:00,25.4,84,5.0,0.0,29.8
Ganjam,3116853,19.5608,84.5585,2026-09-01T23:00,25.5,83,5.5,0.0,29.8
Ganjam,3116853,19.5608,84.5585,2026-09-02T00:00,25.7,81,5.8,0.0,29.9
Ganjam,3116853,19.5608,84.5585,2026-09-02T01:00,25.9,81,5.0,0.0,30.2
Ganjam,3116853,19.5608,84.5585,2026-09-02T02:00,25.6,85,4.1,0.0,30.3
Ganjam,3116853,19.5608,84.5585,2026-09-02T03:00,25.4,87,4.5,0.0,30.3
Ganjam,3116853,19.5608,84.5585,2026-09-02T04:00,25.2,89,5.3,0.0,30.1
Ganjam,3116853,19.5608,84.5585,2026-09-02T05:00,25.2,90,5.8,0.0,30.0
Ganjam,3116853,19.5608,84.5585,2026-09-02T06:00,25.8,89,4.4,20.0,31.2
Ganjam,3116853,19.5608,84.5585,2026-09-02T07:00,26.7,90,5.3,109.0,32.6
Ganjam,3116853,19.5608,84.5585,2026-09-02T08:00,28.5,79,6.5,306.0,33.9
Ganjam,3116853,19.5608,84.5585,2026-09-02T09:00,29.7,71,10.6,481.0,34.2
Ganjam,3116853,19.5608,84.5585,2026-09-02T10:00,30.8,65,14.1,679.0,35.1
Ganjam,3116853,19.5608,84.5585,2026-09-02T11:00,31.4,61,13.9,746.0,35.8
Ganjam,3116853,19.5608,84.5585,2026-09-02T12:00,31.8,57,16.2,777.0,35.7
Ganjam,3116853,19.5608,84.5585,2026-09-02T13:00,31.8,57,15.1,740.0,35.7
Ganjam,3116853,19.5608,84.5585,2026-09-02T14:00,31.9,57,13.3,666.0,35.7
Ganjam,3116853,19.5608,84.5585,2026-09-02T15:00,31.4,59,12.8,570.0,34.8
Ganjam,3116853,19.5608,84.5585,2026-09-02T16:00,30.7,65,8.4,369.0,35.2
Ganjam,3116853,19.5608,84.5585,2026-09-02T17:00,29.4,71,4.9,156.0,34.5
Ganjam,3116853,19.5608,84.5585,2026-09-02T18:00,28.0,73,4.3,14.0,32.6
Ganjam,3116853,19.5608,84.5585,2026-09-02T19:00,27.3,75,4.8,0.0,31.7
Ganjam,3116853,19.5608,84.5585,2026-09-02T20:00,26.7,77,4.5,0.0,31.0
Ganjam,3116853,19.5608,84.5585,2026-09-02T21:00,26.1,78,4.6,0.0,30.3
Ganjam,3116853,19.5608,84.5585,2026-09-02T22:00,25.8,78,4.9,0.0,29.7
Ganjam,3116853,19.5608,84.5585,2026-09-02T23:00,25.6,77,5.3,0.0,29.4
Ganjam,3116853,19.5608,84.5585,2026-09-03T00:00,25.7,77,5.0,0.0,29.6
Ganjam,3116853,19.5608,84.5585,2026-09-03T01:00,25.7,77,5.5,0.0,29.4
Ganjam,3116853,19.5608,84.5585,2026-09-03T02:00,25.6,79,5.0,0.0,29.5
Ganjam,3116853,19.5608,84.5585,2026-09-03T03:00,25.4,79,5.0,0.0,29.3
Ganjam,3116853,19.5608,84.5585,2026-09-03T04:00,25.1,80,5.1,0.0,29.0
Ganjam,3116853,19.5608,84.5585,2026-09-03T05:00,25.1,80,6.0,0.0,28.8
Ganjam,3116853,19.5608,84.5585,2026-09-03T06:00,26.0,78,6.5,38.0,29.9
Ganjam,3116853,19.5608,84.5585,2026-09-03T07:00,27.3,75,7.6,198.0,31.4
Ganjam,3116853,19.5608,84.5585,2026-09-03T08:00,28.6,72,8.5,364.0,32.8
Ganjam,3116853,19.5608,84.5585,2026-09-03T09:00,29.7,67,8.9,499.0,33.9
Ganjam,3116853,19.5608,84.5585,2026-09-03T10:00,30.8,62,11.4,622.0,34.9
Ganjam,3116853,19.5608,84.5585,2026-09-03T11:00,31.6,59,14.0,715.0,35.7
Ganjam,3116853,19.5608,84.5585,2026-09-03T12:00,32.1,57,14.8,801.0,36.5
Ganjam,3116853,19.5608,84.5585,2026-09-03T13:00,32.4,55,14.3,784.0,36.6
Ganjam,3116853,19.5608,84.5585,2026-09-03T14:00,32.3,56,12.9,701.0,36.3
Ganjam,3116853,19.5608,84.5585,2026-09-03T15:00,31.7,59,10.4,560.0,35.6
Ganjam,3116853,19.5608,84.5585,2026-09-03T16:00,30.8,65,7.0,383.0,35.6
Ganjam,3116853,19.5608,84.5585,2026-09-03T17:00,29.7,71,4.7,180.0,35.0
Ganjam,3116853,19.5608,84.5585,2026-09-03T18:00,28.3,75,4.2,15.0,33.5
Ganjam,3116853,19.5608,84.5585,2026-09-03T19:00,26.7,79,4.5,0.0,31.4
Ganjam,3116853,19.5608,84.5585,2026-09-03T20:00,25.5,81,4.8,0.0,29.7
Ganjam,3116853,19.5608,84.5585,2026-09-03T21:00,25.1,80,4.8,0.0,28.9
Ganjam,3116853,19.5608,84.5585,2026-09-03T22:00,25.0,77,5.1,0.0,28.4
Ganjam,3116853,19.5608,84.5585,2026-09-03T23:00,25.0,75,5.0,0.0,28.2
Cuttack,2547409,20.42,85.7386,2026-08-30T00:00,26.4,96,12.2,0.0,31.9
Cuttack,2547409,20.42,85.7386,2026-08-30T01:00,26.4,96,14.1,0.0,31.5
Cuttack,2547409,20.42,85.7386,2026-08-30T02:00,26.1,97,13.7,0.0,31.1
Cuttack,2547409,20.42,85.7386,2026-08-30T03:00,25.8,97,11.9,0.0,31.0
Cuttack,2547409,20.42,85.7386,2026-08-30T04:00,25.8,97,12.2,0.0,30.8
Cuttack,2547409,20.42,85.7386,2026-08-30T05:00,25.6,98,11.6,0.0,30.8
Cuttack,2547409,20.42,85.7386,2026-08-30T06:00,25.7,98,10.1,4.0,31.1
Cuttack,2547409,20.42,85.7386,2026-08-30T07:00,26.0,97,9.7,36.0,31.6
Cuttack,2547409,20.42,85.7386,2026-08-30T08:00,26.3,97,10.0,63.0,32.0
Cuttack,2547409,20.42,85.7386,2026-08-30T09:00,26.5,96,9.5,87.0,32.4
Cuttack,2547409,20.42,85.7386,2026-08-30T10:00,26.6,97,11.0,58.0,32.4
Cuttack,2547409,20.42,85.7386,2026-08-30T11:00,26.9,96,11.7,150.0,32.7
Cuttack,2547409,20.42,85.7386,2026-08-30T12:00,27.2,94,10.0,171.0,33.2
Cuttack,2547409,20.42,85.7386,2026-08-30T13:00,27.4,94,9.9,196.0,33.6
Cuttack,2547409,20.42,85.7386,2026-08-30T14:00,28.0,94,9.9,326.0,34.6
Cuttack,2547409,20.42,85.7386,2026-08-30T15:00,28.2,94,12.1,367.0,34.6
Cuttack,2547409,20.42,85.7386,2026-08-30T16:00,27.6,96,10.8,125.0,33.9
Cuttack,2547409,20.42,85.7386,2026-08-30T17:00,26.7,97,10.4,30.0,32.7
Cuttack,2547409,20.42,85.7386,2026-08-30T18:00,26.7,97,8.9,3.0,32.9
Cuttack,2547409,20.42,85.7386,2026-08-30T19:00,26.4,97,10.7,0.0,32.1
Cuttack,2547409,20.42,85.7386,2026-08-30T20:00,26.0,98,10.0,0.0,31.6
Cuttack,2547409,20.42,85.7386,2026-08-30T21:00,25.8,98,11.1,0.0,31.2
Cuttack,2547409,20.42,85.7386,2026-08-30T22:00,25.6,98,12.6,0.0,30.7
Cuttack,2547409,20.42,85.7386,2026-08-30T23:00,25.5,98,14.4,0.0,30.2
Cuttack,2547409,20.42,85.7386,2026-08-31T00:00,25.4,98,13.5,0.0,30.2
Cuttack,2547409,20.42,85.7386,2026-08-31T01:00,25.4,97,15.4,0.0,29.8
Cuttack,2547409,20.42,85.7386,2026-08-31T02:00,25.3,97,15.8,0.0,29.5
Cuttack,2547409,20.42,85.7386,2026-08-31T03:00,25.3,97,14.3,0.0,29.8
Cuttack,2547409,20.42,85.7386,2026-08-31T04:00,25.3,98,12.5,0.0,30.1
Cuttack,2547409,20.42,85.7386,2026-08-31T05:00,25.3,97,11.7,0.0,30.2
Cuttack,2547409,20.42,85.7386,2026-08-31T06:00,25.3,97,13.3,14.0,29.9
Cuttack,2547409,20.42,85.7386,2026-08-31T07:00,25.7,97,12.3,72.0,30.7
Cuttack,2547409,20.42,85.7386,2026-08-31T08:00,26.6,94,13.8,191.0,31.6
Cuttack,2547409,20.42,85.7386,2026-08-31T09:00,27.0,92,14.0,209.0,32.0
Cuttack,2547409,20.42,85.7386,2026-08-31T10:00,27.1,94,13.1,214.0,32.6
Cuttack,2547409,20.42,85.7386,2026-08-31T11:00,28.0,92,14.2,406.0,33.6
Cuttack,2547409,20.42,85.7386,2026-08-31T12:00,28.7,88,15.4,545.0,34.3
Cuttack,2547409,20.42,85.7386,2026-08-31T13:00,28.9,86,16.5,547.0,34.0
Cuttack,2547409,20.42,85.7386,2026-08-31T14:00,28.4,91,12.5,454.0,34.5
Cuttack,2547409,20.42,85.7386,2026-08-31T15:00,27.0,95,16.1,200.0,32.2
Cuttack,2547409,20.42,85.7386,2026-08-31T16:00,27.1,95,13.2,124.0,32.8
Cuttack,2547409,20.42,85.7386,2026-08-31T17:00,26.7,95,15.0,48.0,31.8
Cuttack,2547409,20.42,85.7386,2026-08-31T18:00,26.3,96,13.5,6.0,31.4
Cuttack,2547409,20.42,85.7386,2026-08-31T19:00,26.1,96,13.8,0.0,31.1
Cuttack,2547409,20.42,85.7386,2026-08-31T20:00,25.4,97,14.7,0.0,29.9
Cuttack,2547409,20.42,85.7386,2026-08-31T21:00,25.5,96,15.1,0.0,29.9
Cuttack,2547409,20.42,85.7386,2026-08-31T22:00,25.4,97,15.6,0.0,29.7
Cuttack,2547409,20.42,85.7386,2026-08-31T23:00,25.1,98,14.1,0.0,29.6
Cuttack,2547409,20.42,85.7386,2026-09-01T00:00,25.3,97,14.0,0.0,29.9
Cuttack,2547409,20.42,85.7386,2026-09-01T01:00,25.2,97,15.2,0.0,29.6
Cuttack,2547409,20.42,85.7386,2026-09-01T02:00,25.1,97,14.5,0.0,29.5
Cuttack,2547409,20.42,85.7386,2026-09-01T03:00,25.1,97,14.3,0.0,29.4
Cuttack,2547409,20.42,85.7386,2026-09-01T04:00,25.0,97,13.2,0.0,29.4
Cuttack,2547409,20.42,85.7386,2026-09-01T05:00,24.9,98,12.6,0.0,29.4
Cuttack,2547409,20.42,85.7386,2026-09-01T06:00,25.0,97,16.2,13.0,29.0
Cuttack,2547409,20.42,85.7386,2026-09-01T07:00,25.2,97,13.0,52.0,29.8
Cuttack,2547409,20.42,85.7386,2026-09-01T08:00,25.6,96,12.1,93.0,30.6
Cuttack,2547409,20.42,85.7386,2026-09-01T09:00,25.9,96,12.8,122.0,30.8
Cuttack,2547409,20.42,85.7386,2026-09-01T10:00,26.6,95,13.0,280.0,32.0
Cuttack,2547409,20.42,85.7386,2026-09-01T11:00,27.4,90,17.9,474.0,31.9
Cuttack,2547409,20.42,85.7386,2026-09-01T12:00,28.2,83,17.9,423.0,32.4
Cuttack,2547409,20.42,85.7386,2026-09-01T13:00,28.7,79,19.1,441.0,32.3
Cuttack,2547409,20.42,85.7386,2026-09-01T14:00,28.4,80,15.6,215.0,32.6
Cuttack,2547409,20.42,85.7386,2026-09-01T15:00,28.6,78,15.6,212.0,32.6
Cuttack,2547409,20.42,85.7386,2026-09-01T16:00,28.5,74,16.5,169.0,31.9
Cuttack,2547409,20.42,85.7386,2026-09-01T17:00,28.1,76,12.9,82.0,32.0
Cuttack,2547409,20.42,85.7386,2026-09-01T18:00,27.7,79,9.5,7.0,32.1
Cuttack,2547409,20.42,85.7386,2026-09-01T19:00,27.3,81,10.1,0.0,31.7
Cuttack,2547409,20.42,85.7386,2026-09-01T20:00,26.9,82,9.2,0.0,31.3
Cuttack,2547409,20.42,85.7386,2026-09-01T21:00,26.8,80,9.3,0.0,31.0
Cuttack,2547409,20.42,85.7386,2026-09-01T22:00,27.1,78,10.6,0.0,30.9
Cuttack,2547409,20.42,85.7386,2026-09-01T23:00,26.7,79,10.2,0.0,30.6
Cuttack,2547409,20.42,85.7386,2026-09-02T00:00,26.2,81,11.1,0.0,29.9
Cuttack,2547409,20.42,85.7386,2026-09-02T01:00,26.2,78,11.1,0.0,29.5
Cuttack,2547409,20.42,85.7386,2026-09-02T02:00,26.5,76,11.4,0.0,29.7
Cuttack,2547409,20.42,85.7386,2026-09-02T03:00,26.7,77,13.0,0.0,29.9
Cuttack,2547409,20.42,85.7386,2026-09-02T04:00,26.9,77,13.4,0.0,30.1
Cuttack,2547409,20.42,85.7386,2026-09-02T05:00,27.1,76,13.1,0.0,30.4
Cuttack,2547409,20.42,85.7386,2026-09-02T06:00,27.1,77,13.0,14.0,30.5
Cuttack,2547409,20.42,85.7386,2026-09-02T07:00,28.3,77,11.6,199.0,32.6
Cuttack,2547409,20.42,85.7386,2026-09-02T08:00,29.6,74,13.3,403.0,34.1
Cuttack,2547409,20.42,85.7386,2026-09-02T09:00,30.4,69,18.3,523.0,33.9
Cuttack,2547409,20.42,85.7386,2026-09-02T10:00,31.4,66,18.5,696.0,35.7
Cuttack,2547409,20.42,85.7386,2026-09-02T11:00,32.2,64,19.1,860.0,37.4
Cuttack,2547409,20.42,85.7386,2026-09-02T12:00,32.3,65,18.6,841.0,37.6
Cuttack,2547409,20.42,85.7386,2026-09-02T13:00,32.3,65,19.2,792.0,37.3
Cuttack,2547409,20.42,85.7386,2026-09-02T14:00,32.3,64,21.3,718.0,36.4
Cuttack,2547409,20.42,85.7386,2026-09-02T15:00,31.1,69,18.8,536.0,34.9
Cuttack,2547409,20.42,85.7386,2026-09-02T16:00,30.8,69,14.0,312.0,35.1
Cuttack,2547409,20.42,85.7386,2026-09-02T17:00,29.8,71,11.6,134.0,34.1
Cuttack,2547409,20.42,85.7386,2026-09-02T18:00,28.8,73,10.0,10.0,33.0
Cuttack,2547409,20.42,85.7386,2026-09-02T19:00,28.1,73,10.4,0.0,31.9
Cuttack,2547409,20.42,85.7386,2026-09-02T20:00,28.0,68,12.6,0.0,30.7
Cuttack,2547409,20.42,85.7386,2026-09-02T21:00,27.6,68,11.1,0.0,30.4
Cuttack,2547409,20.42,85.7386,2026-09-02T22:00,27.0,72,10.1,0.0,30.1
Cuttack,2547409,20.42,85.7386,2026-09-02T23:00,26.7,77,8.6,0.0,30.5
Cuttack,2547409,20.42,85.7386,2026-09-03T00:00,26.4,85,8.4,0.0,31.1
Cuttack,2547409,20.42,85.7386,2026-09-03T01:00,26.5,89,8.8,0.0,31.6
Cuttack,2547409,20.42,85.7386,2026-09-03T02:00,26.5,88,9.1,0.0,31.5
Cuttack,2547409,20.42,85.7386,2026-09-03T03:00,26.4,86,9.8,0.0,31.0
Cuttack,2547409,20.42,85.7386,2026-09-03T04:00,26.5,84,10.1,0.0,30.7
Cuttack,2547409,20.42,85.7386,2026-09-03T05:00,26.4,81,10.2,0.0,30.3
Cuttack,2547409,20.42,85.7386,2026-09-03T06:00,27.2,78,11.7,47.0,31.0
Cuttack,2547409,20.42,85.7386,2026-09-03T07:00,28.4,74,13.4,214.0,32.2
Cuttack,2547409,20.42,85.7386,2026-09-03T08:00,29.5,71,14.7,393.0,33.2
Cuttack,2547409,20.42,85.7386,2026-09-03T09:00,30.4,66,15.9,616.0,34.1
Cuttack,2547409,20.42,85.7386,2026-09-03T10:00,31.2,62,17.1,750.0,35.2
Cuttack,2547409,20.42,85.7386,2026-09-03T11:00,31.3,61,16.9,815.0,35.7
Cuttack,2547409,20.42,85.7386,2026-09-03T12:00,30.4,68,13.1,801.0,35.8
Cuttack,2547409,20.42,85.7386,2026-09-03T13:00,28.8,80,7.2,740.0,35.7
Cuttack,2547409,20.42,85.7386,2026-09-03T14:00,27.7,91,2.0,628.0,35.3
Cuttack,2547409,20.42,85.7386,2026-09-03T15:00,27.4,95,1.8,465.0,34.8
Cuttack,2547409,20.42,85.7386,2026-09-03T16:00,27.5,94,5.0,309.0,34.4
Cuttack,2547409,20.42,85.7386,2026-09-03T17:00,27.5,93,6.8,139.0,34.2
Cuttack,2547409,20.42,85.7386,2026-09-03T18:00,27.4,93,6.5,9.0,34.0
Cuttack,2547409,20.42,85.7386,2026-09-03T19:00,27.3,93,4.9,0.0,34.0
Cuttack,2547409,20.42,85.7386,2026-09-03T20:00,27.1,94,4.1,0.0,33.9
Cuttack,2547409,20.42,85.7386,2026-09-03T21:00,27.0,95,4.8,0.0,33.7
Cuttack,2547409,20.42,85.7386,2026-09-03T22:00,26.8,96,6.8,0.0,33.3
Cuttack,2547409,20.42,85.7386,2026-09-03T23:00,26.6,97,8.4,0.0,32.8
Mayurbhanj,2443716,21.8439,86.4234,2026-08-30T00:00,22.2,100,15.2,0.0,25.0
Mayurbhanj,2443716,21.8439,86.4234,2026-08-30T01:00,22.0,100,15.5,0.0,24.7
Mayurbhanj,2443716,21.8439,86.4234,2026-08-30T02:00,22.1,100,16.0,0.0,24.7
Mayurbhanj,2443716,21.8439,86.4234,2026-08-30T03:00,22.1,100,16.2,0.0,24.7
Mayurbhanj,2443716,21.8439,86.4234,2026-08-30T04:00,22.2,100,14.4,0.0,25.1
Mayurbhanj,2443716,21.8439,86.4234,2026-08-30T05:00,22.0,100,13.3,0.0,24.9
Mayurbhanj,2443716,21.8439,86.4234,2026-08-30T06:00,21.8,100,13.1,33.0,24.7
Mayurbhanj,2443716,21.8439,86.4234,2026-08-30T07:00,22.5,98,15.1,149.0,25.3
Mayurbhanj,2443716,21.8439,86.4234,2026-08-30T08:00,22.9,100,15.0,210.0,26.0
Mayurbhanj,2443716,21.8439,86.4234,2026-08-30T09:00,23.2,98,14.9,298.0,26.5
Mayurbhanj,2443716,21.8439,86.4234,2026-08-30T10:00,23.2,98,12.4,438.0,26.8
Mayurbhanj,2443716,21.8439,86.4234,2026-08-30T11:00,25.6,87,14.9,299.0,29.1
Mayurbhanj,2443716,21.8439,86.4234,2026-08-30T12:00,26.2,82,11.9,638.0,30.3
Mayurbhanj,2443716,21.8439,86.4234,2026-08-30T13:00,25.0,85,11.4,390.0,28.4
Mayurbhanj,2443716,21.8439,86.4234,2026-08-30T14:00,23.7,94,8.8,376.0,27.7
Mayurbhanj,2443716,21.8439,86.4234,2026-08-30T15:00,23.0,97,6.5,238.0,27.2
Mayurbhanj,2443716,21.8439,86.4234,2026-08-30T16:00,22.9,98,7.4,119.0,27.1
Mayurbhanj,2443716,21.8439,86.4234,2026-08-30T17:00,22.3,99,8.1,45.0,26.1
Mayurbhanj,2443716,21.8439,86.4234,2026-08-30T18:00,22.1,99,8.6,3.0,25.7
Mayurbhanj,2443716,21.8439,86.4234,2026-08-30T19:00,21.9,99,9.9,0.0,25.2
Mayurbhanj,2443716,21.8439,86.4234,2026-08-30T20:00,21.7,100,11.7,0.0,24.6
Mayurbhanj,2443716,21.8439,86.4234,2026-08-30T21:00,21.7,100,10.6,0.0,24.8
Mayurbhanj,2443716,21.8439,86.4234,2026-08-30T22:00,21.7,99,9.2,0.0,25.0
Mayurbhanj,2443716,21.8439,86.4234,2026-08-30T23:00,21.7,100,12.4,0.0,24.6
Mayurbhanj,2443716,21.8439,86.4234,2026-08-31T00:00,21.5,100,10.5,0.0,24.6
Mayurbhanj,2443716,21.8439,86.4234,2026-08-31T01:00,21.5,100,10.9,0.0,24.5
Mayurbhanj,2443716,21.8439,86.4234,2026-08-31T02:00,21.4,100,13.7,0.0,23.9
Mayurbhanj,2443716,21.8439,86.4234,2026-08-31T03:00,21.4,100,14.0,0.0,24.0
Mayurbhanj,2443716,21.8439,86.4234,2026-08-31T04:00,21.6,100,15.4,0.0,23.9
Mayurbhanj,2443716,21.8439,86.4234,2026-08-31T05:00,21.6,100,13.9,0.0,24.2
Mayurbhanj,2443716,21.8439,86.4234,2026-08-31T06:00,21.8,100,15.1,20.0,24.4
Mayurbhanj,2443716,21.8439,86.4234,2026-08-31T07:00,22.1,100,15.4,98.0,24.8
Mayurbhanj,2443716,21.8439,86.4234,2026-08-31T08:00,22.8,96,17.9,238.0,25.2
Mayurbhanj,2443716,21.8439,86.4234,2026-08-31T09:00,23.9,90,16.4,430.0,26.5
Mayurbhanj,2443716,21.8439,86.4234,2026-08-31T10:00,24.7,87,10.7,538.0,28.2
Mayurbhanj,2443716,21.8439,86.4234,2026-08-31T11:00,23.8,93,7.9,441.0,27.8
Mayurbhanj,2443716,21.8439,86.4234,2026-08-31T12:00,24.2,92,6.3,489.0,28.7
Mayurbhanj,2443716,21.8439,86.4234,2026-08-31T13:00,24.6,96,5.0,513.0,29.9
Mayurbhanj,2443716,21.8439,86.4234,2026-08-31T14:00,23.3,95,5.8,287.0,27.6
Mayurbhanj,2443716,21.8439,86.4234,2026-08-31T15:00,23.0,97,4.5,166.0,27.6
Mayurbhanj,2443716,21.8439,86.4234,2026-08-31T16:00,23.4,96,4.2,164.0,28.1
Mayurbhanj,2443716,21.8439,86.4234,2026-08-31T17:00,22.8,100,6.3,70.0,27.2
Mayurbhanj,2443716,21.8439,86.4234,2026-08-31T18:00,22.4,100,6.5,5.0,26.5
